timestamp,power_factor,temperature,hour,month,day_of_week,is_weekend,hour_sin,hour_cos,month_sin,month_cos
2000-06-26 02:00:00,0.483902068604346,21.2,2,6,0,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
2000-06-26 03:00:00,0.474894774249055,21.2,3,6,0,0,0.7071067811865475,0.7071067811865476,1.2246467991473532e-16,-1.0
2000-06-26 04:00:00,0.478851082931208,20.8,4,6,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2000-06-26 05:00:00,0.504646990610855,20.6,5,6,0,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0
2000-06-26 06:00:00,0.575398458833651,20.6,6,6,0,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2000-06-26 07:00:00,0.66065839973067,21.7,7,6,0,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0
2000-06-26 08:00:00,0.715889836531627,23.3,8,6,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2000-06-26 09:00:00,0.758767665432237,24.7,9,6,0,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2000-06-26 10:00:00,0.791912542550405,26.4,10,6,0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2000-06-26 11:00:00,0.813107357947106,26.9,11,6,0,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0
2000-06-26 12:00:00,0.81981064601803,27.9,12,6,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2000-06-26 13:00:00,0.819162420977817,27.6,13,6,0,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0
2000-06-26 14:00:00,0.80277712939064,27.5,14,6,0,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0
2000-06-26 15:00:00,0.776541428197359,23.9,15,6,0,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0
2000-06-26 16:00:00,0.751135562787565,24.0,16,6,0,0,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0
